"","GENE_NAME3","rpf_edited_count","prot_count","resid","label","ECRP","CDS_length","X15","X20","X25","X30","X35","X40"
"265","CCDC50",329,11838.1856605931,-1.16359693557696,"in","no",1400,0.775756171051107,0.974272801019817,0.981805539459961,0.985398076254491,0.98922238961641,0.9915401552903
"266","CCDC51",102,1611.51806986411,-2.34470650753031,"in","no",1187,0.798882681564246,0.98820608317815,0.985102420856611,0.981998758535071,0.978895096213532,0.975791433891993
"267","CCDC58",111,120936.250906067,3.76252866466432,"in","no",386,0.752777777777778,0.929166666666667,0.945833333333333,0.947222222222222,0.952777777777778,0.945833333333333
"268","CCDC6",134,2855.19933468927,-1.91467363106579,"in","no",1376,0.807927361620395,0.991967871485944,0.99476165531692,0.99388859786974,0.993713986380304,0.993190151911996
"269","CCDC86",923,89779.1305045641,0.265518254412843,"in","no",1034,0.773095623987034,0.989195029713668,0.987034035656402,0.984332793084819,0.981631550513236,0.978930307941653
"270","CCDC88B",313,2184.67887613494,-3.52935747811301,"in","no",4382,0.670449939197406,0.99128496149169,0.995135792460478,0.994122415889745,0.993109039319011,0.992095662748277
"271","CCDC9",150,6862.44755312754,-0.812880850197084,"in","no",1715,0.729079981507166,0.989828941285252,0.988904299583911,0.986592695330559,0.984281091077208,0.981969486823856
"272","CCDC97",197,5382.31116301523,-1.55808416555348,"in","no",983,0.754881345749474,0.991288675277861,0.992790627816161,0.991288675277861,0.989786722739561,0.988284770201262
"273","CCL3",978,275631.038631546,1.79998802116533,"in","yes",230,0.329487179487179,0.483333333333333,0.564102564102564,0.63974358974359,0.703846153846154,0.755128205128205
"274","CCNA2",579,5720.65664329315,-3.03132220953096,"in","no",1250,0.819449410082231,0.992849481587415,0.991419377904898,0.989631748301752,0.987844118698606,0.986056489095459
"275","CCS",84,16130.0943073355,1.25971309633519,"in","no",776,0.803001876172608,0.982176360225141,0.977485928705441,0.972795497185741,0.968105065666041,0.963414634146341
"276","CCT2",1519,625134.142340564,2.34382090462099,"in","yes",1559,0.85125260960334,0.989039665970772,0.987473903966597,0.984864300626305,0.982254697286013,0.97964509394572
"277","CCT3",2531,541293.417271184,1.39672159446156,"in","yes",1589,0.856853818917552,0.990389479008599,0.987860394537178,0.985331310065756,0.982802225594335,0.980273141122914
"278","CCT4",1695,366442.134983207,1.41448473628285,"in","yes",1571,0.822390572390572,0.991582491582492,0.98989898989899,0.987794612794613,0.985690235690236,0.983585858585859
"279","CCT5",1789,366472.045738733,1.33644273947116,"in","yes",1577,0.870027330701488,0.994230185241421,0.992711812936532,0.991193440631643,0.989675068326754,0.988156696021865
"280","CCT6A",1764,528624.506087487,1.88536175829225,"in","yes",1547,0.813467492260062,0.983359133126935,0.988777089783282,0.988777089783282,0.986842105263158,0.984907120743034
"281","CCT7",2085,340142.611815801,1.00715803228892,"in","yes",1583,0.81591770438549,0.989713048186248,0.987005955603682,0.984298863021115,0.981591770438549,0.978884677855983
"282","CCT8",2283,490801.629209333,1.404784646685,"in","yes",1598,0.838727076591154,0.98975188781014,0.98705501618123,0.984358144552319,0.981661272923409,0.978964401294498
"283","CD2AP",276,21334.7694481411,-0.0594699610106399,"in","yes",1871,0.7839985218034,0.984663710273466,0.98780487804878,0.988174427198817,0.988359201773836,0.989283074648928
"284","CD2BP2",285,22529.2324395298,-0.0273453536554058,"in","no",977,0.78726569473371,0.992264207081226,0.992859268074978,0.991371615590598,0.989883963106218,0.988396310621839
"285","CD38",349,48088.9132476766,0.773201076388624,"in","yes",854,0.783451957295374,0.949644128113879,0.967615658362989,0.975978647686833,0.980071174377224,0.983274021352313
"286","CD44",4395,248097.105861493,-0.527921824262851,"in","yes",2180,0.821211563248021,0.993003130178604,0.993555514638188,0.994660283557356,0.993739642791383,0.99281900202541
"287","CD47",984,54341.6274280495,-0.551477557837668,"in","yes",923,0.828015564202335,0.981322957198444,0.981322957198444,0.977431906614786,0.973540856031128,0.969649805447471
"288","CD48",1483,369234.760633745,1.61892635466305,"in","yes",710,0.82,0.987333333333333,0.984,0.980666666666667,0.977333333333333,0.974
"289","CD58",478,22242.7547856636,-0.794650895595066,"in","yes",704,0.792817679558011,0.982504604051565,0.977900552486188,0.97329650092081,0.968692449355433,0.964088397790055
"290","CD59",1240,1373563.2582942,3.77338485250063,"in","yes",338,0.765665458311756,0.91235111341274,0.923744174003107,0.932677369238736,0.93837389953392,0.942775763852926
"291","CD74",4042,41853.1160997507,-2.97417353484431,"in","yes",842,0.792690815006468,0.992238033635188,0.992238033635188,0.990620957309185,0.989003880983182,0.98738680465718
"292","CD9",1656,415149.199430914,1.62823762932289,"in","yes",638,0.81992337164751,0.973818646232439,0.980842911877395,0.981481481481482,0.978288633461047,0.975095785440613
"293","CDC37",773,295669.033791397,2.24186988786805,"in","yes",1088,0.728059332509271,0.986402966625464,0.985166872682324,0.982076637824475,0.978986402966625,0.975896168108776
"294","CDC42",1107,509702.216326511,2.50748597378841,"in","yes",527,0.741271938101529,0.899981128514814,0.922438195886016,0.938007171164371,0.949424419701831,0.955652009813172
"295","CDC5L",564,51601.6410997282,0.179852090859578,"in","no",2360,0.766223361640763,0.949046627143086,0.967152699887838,0.979330235539176,0.987181541419644,0.990866848261497
"296","CDC73",486,7095.20002537395,-2.46710649079076,"in","no",1547,0.782586471289828,0.991821434656671,0.995910717328335,0.995058783438405,0.994206849548475,0.993354915658545
"297","CDK1",714,92059.1828932652,0.673493616482991,"in","yes",845,0.834833245103229,0.989941768131286,0.987294865007941,0.984647961884595,0.982001058761249,0.979354155637904
"298","CDK5",208,13638.6534761302,-0.29536213615164,"in","no",830,0.788770053475936,0.974153297682709,0.977718360071301,0.974153297682709,0.96969696969697,0.96524064171123
"299","CDK5RAP3",512,7603.02633086297,-2.44284515453543,"in","no",1472,0.796074154852781,0.988004362050164,0.986913849509269,0.984187568157034,0.981461286804798,0.978735005452563
"300","CDKN2AIP",171,7893.85010347382,-0.800616752675376,"in","no",1694,0.824392998306042,0.994071146245059,0.993224167137211,0.991812535290796,0.990400903444382,0.988989271597967
"301","CDV3",1393,1103122.92847489,3.28857126638814,"in","no",728,0.809495010583611,0.989718778348957,0.992440278197762,0.991230722709404,0.989718778348957,0.988206833988509
"302","CEBPZ",535,4020.2574501701,-3.42576356337781,"in","no",3116,0.808726838015541,0.994022713687986,0.992827256425583,0.991332934847579,0.989838613269576,0.988344291691572
"303","CFL1",1943,5169489.5839582,5.0351108231987,"out","yes",452,0.80457933972311,0.989350372736954,0.987220447284345,0.984558040468584,0.981895633652822,0.979233226837061
"304","CGGBP1",174,4989.50157382349,-1.4876351256577,"in","no",455,0.835787089467724,0.9960362400906,0.995469988674972,0.994526236315591,0.99358248395621,0.992638731596829
"305","CHAC2",99,10235.4934089865,0.365611898321829,"in","no",506,0.817417876241406,0.985485103132162,0.981665393430099,0.977845683728037,0.974025974025974,0.970206264323911
"306","CHAF1A",419,2533.46297638856,-3.73803152004572,"in","no",2822,0.760843731431967,0.987819370172311,0.992869875222816,0.991384432560903,0.98989898989899,0.988413547237077
"307","CHAF1B",303,3995.93617000953,-2.6112248645215,"in","no",1631,0.625167935512763,0.809896999552172,0.860501567398119,0.898566950291088,0.932154052843708,0.949171518137035
"308","CHAMP1",344,3897.35909954852,-2.83103803304533,"in","no",2390,0.783483014447481,0.977938305349473,0.983404919953143,0.986333463490824,0.988481062085123,0.989847715736041
"309","CHCHD1",341,19874.1426767684,-0.468030023161905,"in","no",308,0.815294117647059,0.977647058823529,0.971764705882353,0.965882352941177,0.96,0.954117647058824
"310","CHCHD3",363,196820.65324442,2.74935143656254,"in","yes",650,0.836223506743738,0.981695568400771,0.976878612716763,0.972061657032755,0.967244701348748,0.96242774566474
"311","CHCHD4",127,156801.634370547,3.94222609034085,"in","no",380,0.782972784368458,0.986741102581996,0.983251919050942,0.979762735519888,0.976273551988835,0.972784368457781
"312","CHCHD7",125,13050.8491743354,0.378487250019074,"in","no",209,0.821449616971126,0.987625220978197,0.985857395403653,0.982911019446081,0.979964643488509,0.977018267530937
"313","CHERP",564,14403.531942213,-1.66114223438194,"in","no",2702,0.731042944785276,0.945521472392638,0.950184049079755,0.952147239263804,0.953619631901841,0.954355828220859
"314","CHID1",677,83892.1528503967,0.616523607200294,"in","yes",1133,0.779756856092734,0.975968334746961,0.985863726321742,0.991518235793045,0.990387333898784,0.988973706530958
"315","CHMP1A",123,14981.585574176,0.600890819318924,"in","yes",542,0.743808710503843,0.987190435525192,0.989752348420154,0.987617421007686,0.985482493595218,0.98334756618275
"316","CHMP2A",709,85549.173322386,0.577862310888511,"in","yes",620,0.793718166383701,0.982173174872666,0.979626485568761,0.975382003395586,0.971137521222411,0.966893039049236
"317","CHMP4B",1539,633095.361914243,2.34313589173974,"in","yes",626,0.798377028714107,0.9812734082397,0.98501872659176,0.981897627965044,0.978776529338327,0.975655430711611
"318","CHMP5",199,64432.2700338366,2.00877417407732,"in","yes",611,0.811152025249869,0.988953182535508,0.987375065754866,0.984744871120463,0.98211467648606,0.979484481851657
"319","CHMP7",258,6430.85609232494,-1.69193216423956,"in","no",1313,0.806451612903226,0.992961876832845,0.992961876832845,0.99149560117302,0.990029325513196,0.988563049853372
"320","CHORDC1",89,61585.2950259074,3.10881571245204,"in","no",950,0.80586319218241,0.990228013029316,0.991530944625407,0.990553745928339,0.988925081433225,0.987296416938111
"321","CHTOP",307,52002.9952967337,1.07177268928582,"in","no",698,0.840788840788841,0.985569985569986,0.987493987493988,0.986050986050986,0.983645983645984,0.981240981240981
"322","CIAO1",333,9673.2900337201,-1.4724662535297,"in","no",971,0.69758064516129,0.862399193548387,0.891129032258065,0.920362903225806,0.943296370967742,0.960433467741935
"323","CIAPIN1",285,28794.1080608619,0.326630117043891,"in","no",890,0.822365165759525,0.990598713508164,0.988124690747155,0.985650667986145,0.983176645225136,0.980702622464127
"324","CIB1",306,1951.8044422163,-3.65921698495175,"in","yes",527,0.785276073619632,0.982471516213848,0.978965819456617,0.974583698510079,0.970201577563541,0.965819456617003
"325","CIRBP",656,138901.695562443,1.38961032230201,"in","no",470,0.827037773359841,0.986083499005964,0.984095427435388,0.98078197481776,0.977468522200133,0.974155069582505
"326","CISD1",256,304851.003542238,3.88628681969943,"in","yes",278,0.818947368421053,0.986105263157895,0.989052631578947,0.987789473684211,0.985684210526316,0.983578947368421
"327","CISD2",360,18304.1586114213,-0.665269333969395,"in","no",359,0.77900646478394,0.960530792786662,0.975671997277986,0.981626403538619,0.986730180333447,0.990132698196665
"328","CKAP4",958,295082.148918034,1.92828676162702,"in","yes",1760,0.7471964114066,0.965716116629285,0.985901954501762,0.990067286126242,0.989106055751362,0.987504005126562
"329","CKAP5",1548,18389.13502777,-2.77080515437501,"in","no",6050,0.831567205800335,0.997211377579476,0.996653653095371,0.99595649749024,0.995259341885109,0.994562186279978
"330","CKS1B",321,208395.982222636,3.00985793200662,"in","no",191,0.807445442875481,0.974326059050064,0.969191270860077,0.962772785622593,0.956354300385109,0.949935815147625
"331","CKS2",217,13454.8120016428,-0.376281513295956,"in","no",191,0.829545454545455,0.969155844155844,0.961038961038961,0.952922077922078,0.944805194805195,0.936688311688312
"332","CLASP1",370,618.472268884748,-5.59226448232877,"out","yes",4385,0.820837021115185,0.991781514730054,0.994057402958655,0.994310279428499,0.994310279428499,0.994436717663421
"333","CLIC1",2044,2336673.87884658,3.81616226846374,"in","yes",677,0.723076923076923,0.912179487179487,0.928205128205128,0.946153846153846,0.96474358974359,0.969230769230769
"334","CLIC2",200,89999.0843008535,2.48364241967607,"in","no",695,0.792985131528784,0.971025543271064,0.976362943194815,0.979794128860084,0.981700343118567,0.983606557377049
"335","CLIC4",753,228827.378389669,1.91010659981327,"in","yes",713,0.811427227839172,0.991300258640959,0.994356924523865,0.993181283799671,0.992005643075476,0.990830002351281
"336","CLINT1",797,8892.46890088007,-2.85766195125148,"in","no",1883,0.821398124467178,0.991901108269395,0.989769820971867,0.987638533674339,0.985507246376812,0.983375959079284
"337","CLN6",963,20694.5417580977,-1.91304594693383,"in","no",887,0.708707360861759,0.898114901256733,0.902154398563734,0.902603231597846,0.902603231597846,0.902603231597846
"338","CLNS1A",422,91355.2213004438,1.42394171166312,"in","no",665,0.793762575452716,0.969818913480885,0.973507712944333,0.975855130784708,0.980214621059691,0.982562038900067
"339","CLPB",204,15448.9040215249,-0.0874395607895853,"in","no",1985,0.631135200240891,0.830472749171936,0.878851751480478,0.91699287363244,0.941282746160795,0.954632138913982
"340","CLPP",677,175023.384427326,1.67746352243599,"in","no",785,0.690871369294606,0.892946058091286,0.922821576763486,0.944813278008299,0.961825726141079,0.969294605809129
"341","CLPTM1",1730,6455.25429735524,-4.44208012393374,"in","no",1961,0.799595141700405,0.991093117408907,0.990283400809717,0.988259109311741,0.986234817813765,0.984210526315789
"342","CLPTM1L",2974,55991.572316224,-2.10997630554857,"in","no",1568,0.809791332263242,0.989165329052969,0.990369181380417,0.988362760834671,0.986356340288925,0.984349919743178
"343","CLPX",389,10121.1240625496,-1.63226313692601,"in","no",1853,0.703940362087327,0.877316293929712,0.902875399361022,0.92332268370607,0.939723109691161,0.954845580404686
"344","CLTA",555,317557.561577735,2.82467566970671,"in","no",698,0.813765182186235,0.979757085020243,0.980566801619433,0.976518218623482,0.97246963562753,0.968421052631579
"345","CLTB",221,86367.8101839483,2.2796399450091,"in","no",641,0.756378600823045,0.984362139917696,0.980246913580247,0.976131687242798,0.97201646090535,0.967901234567901
"346","CLTC",4813,232814.588569256,-0.751209430731048,"in","yes",4979,0.820408650973832,0.981837734496356,0.988529095471382,0.991038355837018,0.992233241725415,0.992711196080774
"347","CLYBL",67,5737.06861864212,0.0957939488322577,"in","no",974,0.825136612021858,0.99497858514252,0.996455471865308,0.995717028503914,0.99497858514252,0.994240141781125
"348","CMAS",222,13727.4646038414,-0.380326275994786,"in","no",1256,0.821510297482838,0.989130434782609,0.986270022883295,0.983409610983982,0.980549199084668,0.977688787185355
"349","CMC1",42,48632.6487733442,3.85562866951134,"in","no",272,0.82093526377101,0.99434182060243,0.99600599101348,0.995173905807955,0.99434182060243,0.993509735396905
"350","CMPK1",470,322456.831898117,3.08748881571169,"in","yes",638,0.800341296928328,0.990102389078498,0.991808873720136,0.990102389078498,0.98839590443686,0.986689419795222
"351","CNBP",1124,252674.755640601,1.47304372111937,"in","no",464,0.81980319803198,0.98769987699877,0.985239852398524,0.982164821648217,0.979089790897909,0.976014760147601
"352","CNDP2",1646,627499.769585632,2.23299370699685,"in","yes",1379,0.794170854271357,0.969849246231156,0.984522613065327,0.991758793969849,0.993165829145729,0.992160804020101
"353","CNN2",1652,588503.478046901,2.13516070800856,"in","yes",881,0.72126570497906,0.912982782689623,0.933457422056771,0.9502093997208,0.964634713820382,0.971149371800838
"354","CNOT1",1439,521.933430625124,-7.80391575088646,"out","yes",7082,0.863987635239567,0.997265485673523,0.997146593746285,0.996552134110094,0.995957674473903,0.995363214837713
"355","CNOT3",321,5480.04780810874,-2.23913724180754,"in","no",2213,0.780475959203497,0.990043710539097,0.994171928120447,0.992957746478873,0.9917435648373,0.990529383195726
"356","CNOT7",229,2179.34230496206,-3.08038241160384,"in","no",809,0.802467343976778,0.988243831640058,0.99477503628447,0.995210449927431,0.995065312046444,0.994339622641509
"357","CNP",558,28320.2168220159,-0.670244716703975,"in","yes",1217,0.776295436968291,0.981245166279969,0.990525908739366,0.99323279195669,0.993426140757927,0.99245939675174
"358","CNPY2",391,380829.534525817,3.59401463876302,"in","no",500,0.833103448275862,0.986896551724138,0.983448275862069,0.98,0.976551724137931,0.973103448275862
"359","CNPY3",256,72943.9948570914,1.82304364218509,"in","no",788,0.722571628232006,0.972047519217331,0.978336827393431,0.979734451432565,0.976240391334731,0.972746331236897
"360","COASY",399,33537.3361877507,0.0593797016389885,"in","yes",1646,0.81807180314643,0.992335619201291,0.990318676885841,0.988301734570391,0.986284792254941,0.984267849939492
"361","COBLL1",129,569.697135342967,-4.18493063632067,"in","yes",3338,0.81947261663286,0.994341838368741,0.994982384968506,0.995089142735134,0.995089142735134,0.995195900501762
"362","COMMD3",64.5,28408.7678844457,2.45881194013789,"in","no",950,0.246810868238363,0.293485358380632,0.299708750572681,0.305932142764731,0.312155534956781,0.31837892714883
"363","COMMD4",521,15305.3767827918,-1.45868600287683,"in","no",551,0.758659217877095,0.97877094972067,0.973184357541899,0.967597765363128,0.962011173184358,0.956424581005587
"364","COMMD6",126,2616.24614178143,-1.95162494024127,"in","no",209,0.856664807585053,0.987172336865588,0.986614612381484,0.983825989960959,0.981037367540435,0.978248745119911
"365","COMMD8",125,10453.0946520277,0.0582736861662525,"in","no",503,0.8145106091718,0.986995208761123,0.983572895277207,0.980150581793292,0.976728268309377,0.973305954825462
"366","COMMD9",158,7400.45922437376,-0.779232081965748,"in","no",548,0.750762970498474,0.92302475415395,0.936927772126144,0.948118006103764,0.959647338080705,0.969142082061716
"367","COMT",258,32816.7021294703,0.659415389415834,"in","yes",767,0.752200704225352,0.991637323943662,0.98943661971831,0.987235915492958,0.985035211267606,0.982834507042254
"368","COMTD1",385,46513.2052239401,0.582975254186641,"in","no",740,0.7512,0.984,0.9808,0.9768,0.9728,0.9688
"369","COPA",2559,94797.1756406323,-1.13270535463954,"in","yes",3626,0.783189168860474,0.94339977435126,0.96032342986085,0.973862354268522,0.984392628807823,0.98890560361038
"370","COPB1",1351,85224.8847758906,-0.361270745637967,"in","no",2813,0.73972996265441,0.881930479747199,0.883079574834818,0.883079574834818,0.883079574834818,0.883079574834818
"371","COPB2",1252,53976.9902144808,-0.909996637895302,"in","no",2672,0.838167938931298,0.994198473282443,0.992671755725191,0.991145038167939,0.989618320610687,0.988091603053435
"372","COPE",1445,98891.867177031,-0.244098876731844,"in","no",878,0.717948717948718,0.982316534040672,0.978779840848806,0.974358974358974,0.969938107869142,0.96551724137931
"373","COPG1",1954,78667.8587607295,-1.01116796206965,"in","no",2576,0.814489928525016,0.987329434697856,0.991228070175439,0.990578297595841,0.988953866146849,0.987329434697856
"374","COPG2",238,1327.59102124933,-3.85128671469062,"in","no",2567,0.804084237396299,0.963305679642629,0.967772814294831,0.967772814294831,0.967772814294831,0.967772814294831
"375","COPS2",540,32747.9578334847,-0.41318919697415,"in","no",1283,0.753649635036496,0.944799270072993,0.955748175182482,0.964568126520681,0.973540145985402,0.981447688564477
"376","COPS3",752,13513.5710575325,-2.16974781994709,"in","no",1223,0.812017640573319,0.98787210584344,0.986769570011025,0.984013230429989,0.981256890848953,0.978500551267916
"377","COPS4",362,59510.8707909486,1.02768970951109,"in","yes",1172,0.837674136886735,0.988491823137492,0.985463355542096,0.982434887946699,0.979406420351302,0.976377952755906
"378","COPS5",417,15141.4295763241,-1.1517840338487,"in","no",956,0.856481481481482,0.985339506172839,0.981481481481482,0.977623456790123,0.973765432098765,0.969907407407407
"379","COPS6",761,8943.26882103568,-2.78251071539199,"in","yes",935,0.819088319088319,0.975783475783476,0.978632478632479,0.979344729344729,0.975783475783476,0.972222222222222
"380","COPS7A",142,5862.24086674948,-0.960784106077071,"in","no",779,0.81858407079646,0.989675516224189,0.988200589970501,0.985742379547689,0.983284169124877,0.980825958702065
"381","COPS7B",177,17750.5432160671,0.318506019795542,"in","no",746,0.790290489454835,0.97692001591723,0.979307600477517,0.979307600477517,0.979307600477517,0.979307600477517
"382","COPS8",242,37879.4590903267,0.959110801547732,"in","yes",581,0.845258871436882,0.993310063990692,0.993019197207679,0.991564863292612,0.990110529377545,0.988656195462478
"383","COPZ1",592,144326.373276448,1.59353437413725,"in","no",485,0.798412698412698,0.988359788359788,0.987301587301587,0.984656084656085,0.982010582010582,0.979365079365079
"384","CORO1A",2558,1912051.49184932,3.20199412950996,"in","yes",1337,0.773875539125077,0.978434996919285,0.983980283425755,0.982131854590265,0.979051139864449,0.975970425138632
"385","CORO1C",1717,586535.60555206,2.07444357997474,"in","no",1376,0.814491264131552,0.99049331963001,0.992548818088386,0.992548818088386,0.991264131551901,0.989979445015416
"386","COX17",212,303481.612630428,4.15289019208448,"in","no",143,0.824561403508772,0.972222222222222,0.964912280701754,0.957602339181287,0.950292397660819,0.942982456140351
"387","COX20",160,40281.8844557908,1.64699707826261,"in","no",308,0.723747276688453,0.895424836601307,0.920697167755991,0.938997821350762,0.959477124183007,0.974291938997821
"388","COX4I1",977,228525.578208517,1.53108674468968,"in","yes",461,0.810996563573883,0.973654066437572,0.972508591065292,0.966781214203895,0.961053837342497,0.9553264604811
"389","COX5A",1028,393578.420666598,2.24169747842078,"in","yes",404,0.861040068201193,0.982097186700767,0.979539641943734,0.975277067348679,0.971014492753623,0.966751918158568
"390","COX5B",775,336436.724042157,2.42448006838408,"in","yes",341,0.826086956521739,0.972463768115942,0.965217391304348,0.957971014492754,0.950724637681159,0.943478260869565
"391","COX6B1",567,367552.76810118,3.00463238654708,"in","no",212,0.801815431164902,0.97125567322239,0.963691376701967,0.956127080181543,0.94856278366112,0.940998487140696
"392","COX6C",405,386565.334926905,3.56463815495124,"in","no",179,0.860402684563758,0.969127516778523,0.967785234899329,0.961073825503356,0.954362416107383,0.947651006711409
"393","COX7A2",978,96415.9474613853,0.284593360037142,"in","no",299,0.87089715536105,0.979212253829322,0.973741794310722,0.968271334792123,0.962800875273523,0.957330415754923
"394","COX7C",634,89928.9913080963,0.811801594552914,"in","no",143,0.849116161616162,0.987373737373737,0.984848484848485,0.981691919191919,0.978535353535353,0.975378787878788
"395","CPNE1",533,23741.1807982095,-0.858308073826857,"in","yes",1565,0.706101537028412,0.855146716348393,0.860270144387517,0.862598975314392,0.864927806241267,0.867256637168142
"396","CPNE3",537,56272.4919678883,0.375903134289379,"in","yes",1565,0.820053530986205,0.99444101297097,0.995058678196418,0.994029236154005,0.992999794111592,0.991970352069178
"397","CPOX",179,49949.1907526726,1.79483320956173,"in","no",1316,0.807678110003691,0.990771502399409,0.991140642303433,0.989294942783315,0.987449243263197,0.985603543743079
"398","CPPED1",82,5815.48411796816,-0.177174951932548,"in","yes",896,0.755494058277714,0.924792446687286,0.944652449943025,0.957512615985675,0.968744912909002,0.977209832329481
"399","CPSF1",636,1800.52989278913,-4.83505217882216,"in","no",4283,0.789955357142857,0.994866071428571,0.994642857142857,0.993526785714286,0.992410714285714,0.991294642857143
"400","CPSF2",382,3414.58326730285,-3.17355560846142,"in","no",2300,0.688533415365685,0.881565792509421,0.923248481119742,0.952626317003768,0.972544797354457,0.982004152887795
"401","CPSF3",413,4538.63164484583,-2.87599846606594,"in","no",2006,0.841965471447543,0.991589198760514,0.98937583001328,0.987162461266047,0.984949092518814,0.98273572377158
"402","CPSF6",793,131229.981536069,1.03299362319804,"in","no",1718,0.812920592193809,0.987886944818304,0.989232839838493,0.986989681471512,0.984746523104531,0.982503364737551
"403","CPSF7",443,41236.3613353176,0.206045453149891,"in","no",1340,0.828603859250851,0.993473325766175,0.993189557321226,0.991770715096481,0.990351872871737,0.988933030646992
"404","CPT1A",541,10669.1151130046,-2.03383279814506,"in","no",2273,0.748377243222604,0.900725467735777,0.911225658648339,0.921534936998854,0.932226040473463,0.944444444444444
"405","CPT2",393,9167.20086838284,-1.78989390670839,"in","no",1928,0.737310114857355,0.898851426454242,0.918117821415339,0.932567617636162,0.941459799925898,0.95257502778807
"406","CRKL",265,61901.0848708636,1.53618387768547,"in","yes",863,0.797266941220517,0.956944964432797,0.967989517034818,0.976974915761887,0.982590789966305,0.987083489329839
"407","CRLF3",180,11427.013722996,-0.341247089694352,"in","no",1280,0.766098155238427,0.926209537069266,0.942568743473721,0.956491472328576,0.96240863209189,0.965889314305604
"408","CRYBB1",677,165073.208139516,1.59302181836247,"in","no",710,0.813640730067243,0.981748318924111,0.976945244956772,0.972142170989433,0.967339097022094,0.962536023054755
"409","CS",1177,165720.313596426,0.797791400717738,"in","yes",1352,0.847684391080618,0.992795883361921,0.991766723842196,0.990051457975986,0.988336192109777,0.986620926243568
"410","CSDE1",1407,26983.9836232235,-2.07925624869397,"in","no",2486,0.834183673469388,0.992810760667904,0.99443413729128,0.993274582560297,0.992115027829313,0.99095547309833
"411","CSE1L",1259,430890.651032714,2.07883487349523,"in","yes",2867,0.847605633802817,0.994647887323944,0.993239436619718,0.991830985915493,0.990422535211268,0.989014084507042
"412","CSK",728,112826.560080661,0.938847503376479,"in","yes",1304,0.753162269606072,0.987350921575714,0.990242139501265,0.989519335019877,0.987712323816408,0.985905312612938
"413","CSNK2A1",44,23423.3941566251,2.73428808651098,"in","no",1127,0.643484288354898,0.832332101047443,0.869223659889094,0.893407270486753,0.907347504621072,0.914818237831177
"414","CSNK2B",318,58008.9314308935,1.17847468508695,"in","yes",599,0.487179487179487,0.59508547008547,0.59508547008547,0.59508547008547,0.59508547008547,0.59508547008547
"415","CSRP1",378,92155.8775941778,1.59598243412621,"in","yes",533,0.795678722404885,0.990136214185063,0.988727101925787,0.986378581493659,0.984030061061531,0.981681540629403
"416","CSTB",858,2588189.48992372,5.22068514207823,"out","yes",248,0.790816326530612,0.967687074829932,0.959183673469388,0.950680272108844,0.942176870748299,0.933673469387755
"417","CSTF1",388,10299.8877612582,-1.60327663584633,"in","no",1247,0.742311507936508,0.881944444444444,0.910218253968254,0.932787698412698,0.952380952380952,0.968005952380952
"418","CSTF2",140,21731.2111388719,0.950001070680223,"in","no",1685,0.789070480081716,0.972420837589377,0.978038815117467,0.97906026557712,0.97906026557712,0.97906026557712
"419","CSTF2T",411,2785.47979263656,-3.57330040271208,"in","no",1802,0.7669099756691,0.943065693430657,0.968613138686131,0.979805352798053,0.985158150851582,0.988564476885645
"420","CSTF3",297,7228.23549796827,-1.72715196012116,"in","no",2105,0.846728307254623,0.9925320056899,0.991465149359886,0.989687055476529,0.987908961593172,0.986130867709815
"421","CTBP1",492,44037.7319392763,0.148950114831409,"in","no",1241,0.771382245642481,0.979327117957033,0.986623429266315,0.988244831779489,0.986218078638022,0.984191325496555
"422","CTCF",457,17907.915183487,-1.04232977496618,"in","no",2135,0.805966407620958,0.988468287791426,0.993482075708198,0.992730007520682,0.991476560541489,0.990223113562296
"423","CTNNBL1",259,7829.85866289726,-1.41355863907133,"in","no",1643,0.813756613756614,0.985714285714286,0.985714285714286,0.984656084656085,0.982010582010582,0.979365079365079
"424","CTSA",1255,14162.7305522296,-2.84370746353025,"in","yes",1448,0.818054909260121,0.984644020474639,0.985109353187529,0.986505351326198,0.98417868776175,0.981852024197301
"425","CTSB",1066,76892.0740301546,-0.166610147487649,"in","yes",971,0.693811947495312,0.861237610500938,0.893383337798018,0.919099919635682,0.935172783284222,0.947495312081436
"426","CTSC",1250,66080.9093594727,-0.615792525503959,"in","yes",1343,0.812299465240642,0.989304812834225,0.98716577540107,0.984491978609626,0.981818181818182,0.979144385026738
"427","CTSD",182,223624.919214831,3.93331229062523,"in","yes",1190,0.328953771289538,0.445255474452555,0.445255474452555,0.445255474452555,0.445255474452555,0.445255474452555
"428","CTSS",619,42935.4365327354,-0.220143026563086,"in","yes",947,0.678861788617886,0.879573170731707,0.909806910569106,0.933689024390244,0.954268292682927,0.96849593495935
"429","CUL1",1229,10682.920902962,-3.22018518035046,"in","no",2282,0.844931680965999,0.993962503972037,0.992373689227836,0.990784874483635,0.989196059739434,0.987607244995234
"430","CUL2",422,3313.11126545244,-3.36128691517646,"in","no",2189,0.804267161410019,0.976808905380334,0.988636363636364,0.991419294990724,0.991419294990724,0.99095547309833
"431","CUL3",515,8750.95827812677,-2.24843812291341,"in","yes",2258,0.820159857904085,0.99097098875074,0.993783303730018,0.994819419775015,0.994967436352872,0.994227353463588
"432","CUTA",891,474663.308597942,2.71906662944314,"in","yes",491,0.837451235370611,0.975292587776333,0.968790637191157,0.962288686605982,0.955786736020806,0.949284785435631
